home,win,score,participates,isParticipatedBy
1,1,111,2632,2
1,1,110,2633,17
1,1,97,2634,23
1,1,84,2635,13
1,1,88,2636,18
1,1,95,2637,19
1,1,92,2638,19
1,1,87,2639,29
1,1,89,2640,1
1,1,88,2641,23
1,1,106,2642,20
1,1,93,2643,24
1,1,116,2644,30
1,1,122,2645,8
1,1,126,2646,18
1,1,119,2647,11
1,1,91,2648,8
1,1,125,2649,14
1,1,91,2650,17
1,1,85,2651,2
1,1,111,2652,19
1,1,99,2653,5
1,1,96,2654,27
1,1,126,2655,30
1,1,83,2656,17
1,1,103,2657,27
1,1,94,2658,20
1,1,83,2659,13
1,1,128,2660,4
1,1,95,2661,29
1,1,102,2662,2
1,1,126,2663,23
1,1,101,2664,20
1,1,106,2665,1
1,1,95,2666,18
1,1,128,2667,15
1,1,86,2668,25
1,1,112,2669,15
1,1,109,2670,26
1,1,94,2671,5
1,1,117,2672,20
1,1,130,2673,5
1,1,115,2674,1
1,1,89,2675,24
1,1,81,2676,29
1,1,87,2677,11
1,1,109,2678,12
1,1,129,2679,18
1,1,115,2680,2
1,1,127,2681,10
1,1,115,2682,24
1,1,123,2683,17
1,1,94,2684,21
1,1,102,2685,13
1,1,120,2686,5
1,1,118,2687,6
1,1,90,2688,18
1,1,119,2689,17
1,1,130,2690,18
1,1,121,2691,28
1,1,108,2692,4
1,1,105,2693,18
1,1,123,2694,18
1,1,124,2695,28
1,1,94,2696,7
1,1,84,2697,11
1,1,127,2698,21
1,1,86,2699,21
1,1,125,2700,30
1,1,104,2701,17
1,1,126,2702,26
1,1,125,2703,18
1,1,96,2704,7
1,1,81,2705,30
1,1,109,2706,16
1,1,126,2707,23
1,1,113,2708,2
1,1,120,2709,21
1,1,110,2710,13
1,1,104,2711,27
1,1,116,2712,3
1,1,105,2713,6
1,1,98,2714,7
1,1,90,2715,4
1,1,97,2716,7
1,1,94,2717,3
1,1,112,2718,23
1,1,99,2719,17
1,1,104,2720,28
1,1,85,2721,20
1,1,82,2722,28
1,1,89,2723,22
1,1,107,2724,29
1,1,102,2725,26
1,1,126,2726,3
1,1,119,2727,8
1,1,130,2728,10
1,1,99,2729,12
1,1,82,2730,6
1,1,104,2731,15
1,1,127,2732,12
1,1,93,2733,11
1,1,128,2734,4
1,1,117,2735,2
1,1,124,2736,3
1,1,126,2737,23
1,1,118,2738,19
1,1,122,2739,19
1,1,108,2740,5
1,1,89,2741,5
1,1,84,2742,28
1,1,96,2743,29
1,1,123,2744,28
1,1,84,2745,29
1,1,130,2746,15
1,1,81,2747,10
1,1,130,2748,30
1,1,81,2749,16
1,1,108,2750,12
1,1,126,2751,9
1,1,101,2752,17
1,1,128,2753,29
1,1,92,2754,22
1,1,86,2755,7
1,1,123,2756,1
1,1,116,2757,11
1,1,103,2758,11
1,1,103,2759,26
1,1,130,2760,15
1,1,124,2761,18
1,1,96,2762,7
1,1,86,2763,17
1,1,117,2764,16
1,1,105,2765,11
1,1,115,2766,28
1,1,129,2767,5
1,1,124,2768,24
1,1,127,2769,1
1,1,84,2770,25
1,1,105,2771,23
1,1,87,2772,21
1,1,105,2773,11
1,1,101,2774,6
1,1,125,2775,26
1,1,116,2776,5
1,1,97,2777,17
1,1,104,2778,26
1,1,103,2779,22
1,1,90,2780,13
1,1,128,2781,8
1,1,117,2782,13
1,1,115,2783,6
1,1,88,2784,12
1,1,81,2785,15
1,1,108,2786,20
1,1,94,2787,6
1,1,106,2788,16
1,1,130,2789,5
1,1,118,2790,21
1,1,94,2791,27
1,1,93,2792,21
1,1,108,2793,11
1,1,82,2794,17
1,1,119,2795,20
1,1,107,2796,10
1,1,108,2797,8
1,1,103,2798,22
1,1,97,2799,29
1,1,113,2800,18
1,1,81,2801,14
1,1,123,2802,12
1,1,128,2803,10
1,1,93,2804,5
1,1,86,2805,16
1,1,108,2806,6
1,1,126,2807,14
1,1,125,2808,20
1,1,110,2809,24
1,1,123,2810,24
1,1,81,2811,12
1,1,119,2812,6
1,1,88,2813,17
1,1,84,2814,23
1,1,92,2815,21
1,1,95,2816,26
1,1,125,2817,20
1,1,91,2818,27
1,1,126,2819,20
1,1,108,2820,13
1,1,116,2821,5
1,1,86,2822,14
1,1,104,2823,8
1,1,125,2824,5
1,1,114,2825,15
1,1,108,2826,23
1,1,125,2827,15
1,1,130,2828,15
1,1,90,2829,30
1,1,111,2830,29
1,1,98,2831,21
1,1,104,2832,17
1,1,97,2833,20
1,1,109,2834,16
1,1,88,2835,16
1,1,109,2836,7
1,1,121,2837,24
1,1,128,2838,20
1,1,104,2839,1
1,1,111,2840,25
1,1,107,2841,5
1,1,92,2842,23
1,1,110,2843,8
1,1,85,2844,3
1,1,111,2845,18
1,1,82,2846,3
1,1,116,2847,12
1,1,101,2848,28
1,1,111,2849,23
1,1,119,2850,16
1,1,100,2851,23
1,1,113,2852,8
1,1,102,2853,15
1,1,98,2854,30
1,1,90,2855,9
1,1,121,2856,2
1,1,105,2857,3
1,1,116,2858,11
1,1,81,2859,19
1,1,107,2860,21
1,1,123,2861,13
1,1,91,2862,25
1,1,109,2863,24
1,1,87,2864,29
1,1,127,2865,2
1,1,105,2866,15
1,1,122,2867,22
1,1,110,2868,29
1,1,94,2869,24
1,1,92,2870,3
1,1,108,2871,23
1,1,108,2872,24
1,1,124,2873,15
1,1,86,2874,29
1,1,97,2875,9
1,1,116,2876,29
1,1,120,2877,14
1,1,125,2878,10
1,1,108,2879,19
1,1,107,2880,3
1,1,125,2881,7
1,1,108,2882,14
1,1,121,2883,15
1,1,101,2884,3
1,1,118,2885,20
1,1,103,2886,12
1,1,104,2887,15
1,1,100,2888,28
1,1,112,2889,15
1,1,96,2890,30
1,1,129,2891,21
1,1,113,2892,8
1,1,124,2893,24
1,1,88,2894,6
1,1,95,2895,23
1,1,118,2896,8
1,1,109,2897,13
1,1,114,2898,1
1,1,115,2899,19
1,1,125,2900,21
1,1,99,2901,3
1,1,114,2902,30
1,1,108,2903,8
1,1,119,2904,5
1,1,93,2905,9
1,1,109,2906,9
1,1,112,2907,7
1,1,130,2908,6
1,1,121,2909,21
1,1,125,2910,2
1,1,86,2911,18
1,1,98,2912,28
1,1,92,2913,7
1,1,126,2914,13
1,1,97,2915,18
1,1,126,2916,15
1,1,88,2917,24
1,1,96,2918,5
1,1,90,2919,16
1,1,104,2920,13
1,1,114,2921,16
1,1,116,2922,11
1,1,89,2923,10
1,1,122,2924,24
1,1,127,2925,4
1,1,99,2926,7
1,1,91,2927,18
1,1,120,2928,9
1,1,95,2929,14
1,1,81,2930,8
1,1,129,2931,23
1,1,89,2932,28
1,1,103,2933,18
1,1,125,2934,21
1,1,95,2935,23
1,1,80,2936,26
1,1,95,2937,22
1,1,109,2938,10
1,1,101,2939,26
1,1,93,2940,16
1,1,97,2941,16
1,1,129,2942,14
1,1,120,2943,4
1,1,85,2944,20
1,1,89,2945,28
1,1,97,2946,24
1,1,99,2947,13
1,1,115,2948,8
1,1,114,2949,5
1,1,122,2950,9
1,1,124,2951,17
1,1,88,2952,17
1,1,120,2953,26
1,1,89,2954,19
1,1,84,2955,23
1,1,124,2956,16
1,1,108,2957,6
1,1,98,2958,4
1,1,106,2959,20
1,1,111,2960,19
1,1,106,2961,1
1,1,125,2962,6
1,1,98,2963,14
1,1,89,2964,20
1,1,110,2965,14
1,1,92,2966,7
1,1,128,2967,28
1,1,113,2968,9
1,1,129,2969,28
1,1,92,2970,11
1,1,82,2971,1
1,1,108,2972,27
1,1,102,2973,7
1,1,120,2974,25
1,1,128,2975,28
1,1,106,2976,29
1,1,100,2977,16
1,1,119,2978,7
1,1,102,2979,28
1,1,89,2980,14
1,1,123,2981,28
1,1,123,2982,21
1,1,118,2983,14
1,1,105,2984,17
1,1,126,2985,25
1,1,87,2986,10
1,1,123,2987,5
1,1,114,2988,3
1,1,117,2989,8
1,1,86,2990,4
1,1,118,2991,15
1,1,110,2992,14
1,1,119,2993,5
1,1,88,2994,19
1,1,82,2995,28
1,1,122,2996,20
1,1,94,2997,2
1,1,108,2998,9
1,1,87,2999,17
1,1,105,3000,6
1,1,115,3001,12
1,1,96,3002,10
1,1,99,3003,28
1,1,85,3004,12
1,1,128,3005,4
1,1,110,3006,20
1,1,118,3007,10
1,1,121,3008,10
1,1,129,3009,7
1,1,85,3010,24
1,1,108,3011,12
1,1,92,3012,5
1,1,114,3013,21
1,1,111,3014,13
1,1,83,3015,29
1,1,96,3016,15
1,1,93,3017,6
1,1,93,3018,8
1,1,93,3019,5
1,1,109,3020,12
1,1,91,3021,19
1,1,126,3022,20
1,1,114,3023,12
1,1,86,3024,6
1,1,85,3025,30
1,1,104,3026,7
1,1,96,3027,3
1,1,109,3028,7
1,1,130,3029,14
1,1,128,3030,12
1,1,107,3031,27
1,1,81,3032,5
1,1,84,3033,6
1,1,105,3034,11
1,1,87,3035,6
1,1,81,3036,19
1,1,104,3037,20
1,1,112,3038,4
1,1,110,3039,12
1,1,106,3040,18
1,1,107,3041,13
1,1,88,3042,2
1,1,92,3043,9
1,1,81,3044,18
1,1,117,3045,17
1,1,88,3046,23
1,1,105,3047,15
1,1,109,3048,2
1,1,119,3049,22
1,1,129,3050,10
1,1,124,3051,23
1,1,100,3052,28
1,1,86,3053,15
1,1,83,3054,3
1,1,118,3055,15
1,1,109,3056,11
1,1,111,3057,6
1,1,101,3058,12
1,1,95,3059,30
1,1,80,3060,9
1,1,128,3061,4
1,1,124,3062,8
1,1,85,3063,25
1,1,129,3064,21
1,1,90,3065,7
1,1,116,3066,20
1,1,118,3067,29
1,1,102,3068,19
1,1,102,3069,11
1,1,111,3070,2
1,1,82,3071,21
1,1,86,3072,24
1,1,121,3073,18
1,1,103,3074,24
1,1,129,3075,5
1,1,113,3076,2
1,1,81,3077,23
1,1,109,3078,30
1,1,93,3079,7
1,1,85,3080,11
1,1,107,3081,29
1,1,87,3082,18
1,1,98,3083,26
1,1,116,3084,11
1,1,129,3085,9
1,1,83,3086,17
1,1,121,3087,16
1,1,126,3088,25
1,1,103,3089,5
1,1,106,3090,27
1,1,123,3091,23
1,1,125,3092,7
1,1,110,3093,16
1,1,80,3094,9
1,1,94,3095,26
1,1,99,3096,7
1,1,86,3097,4
1,1,104,3098,29
1,1,83,3099,2
1,1,105,3100,24
1,1,129,3101,22
1,1,122,3102,28
1,1,129,3103,22
1,1,103,3104,5
1,1,120,3105,23
1,1,97,3106,28
1,1,109,3107,6
1,1,118,3108,4
1,1,95,3109,21
1,1,82,3110,8
1,1,124,3111,2
1,1,115,3112,26
1,1,111,3113,18
1,1,130,3114,21
1,1,95,3115,29
1,1,124,3116,27
1,1,129,3117,27
1,1,87,3118,6
1,1,86,3119,13
1,1,86,3120,21
1,1,94,3121,13
1,1,92,3122,16
1,1,104,3123,28
1,1,93,3124,26
1,1,89,3125,9
1,1,94,3126,5
1,1,128,3127,24
1,1,98,3128,22
1,1,96,3129,23
1,1,122,3130,9
1,1,80,3131,8
1,1,85,3132,18
1,1,92,3133,14
1,1,101,3134,7
1,1,118,3135,28
1,1,115,3136,1
1,1,128,3137,27
1,1,116,3138,17
1,1,83,3139,6
1,1,81,3140,16
1,1,112,3141,19
1,1,99,3142,5
1,1,106,3143,18
1,1,95,3144,27
1,1,86,3145,12
1,1,91,3146,10
1,1,123,3147,12
1,1,117,3148,6
1,1,90,3149,18
1,1,124,3150,21
1,1,99,3151,8
1,1,130,3152,17
1,1,95,3153,15
1,1,107,3154,5
1,1,102,3155,6
1,1,123,3156,21
1,1,96,3157,30
1,1,129,3158,18
1,1,109,3159,12
1,1,129,3160,9
1,1,118,3161,24
1,1,111,3162,1
1,1,126,3163,3
1,1,130,3164,25
1,1,122,3165,26
1,1,86,3166,15
1,1,118,3167,6
1,1,102,3168,6
1,1,97,3169,9
1,1,118,3170,25
1,1,86,3171,6
1,1,125,3172,1
1,1,104,3173,27
1,1,125,3174,21
1,1,84,3175,24
1,1,96,3176,30
1,1,84,3177,19
1,1,95,3178,10
1,1,87,3179,9
1,1,99,3180,13
1,1,95,3181,1
1,1,97,3182,13
1,1,114,3183,25
1,1,83,3184,11
1,1,90,3185,28
1,1,95,3186,16
1,1,97,3187,16
1,1,88,3188,18
1,1,123,3189,29
1,1,85,3190,10
1,1,126,3191,4
1,1,107,3192,24
1,1,92,3193,8
1,1,108,3194,19
1,1,97,3195,9
1,1,117,3196,4
1,1,88,3197,29
1,1,117,3198,3
1,1,122,3199,5
1,1,120,3200,15
1,1,82,3201,15
1,1,124,3202,27
1,1,89,3203,18
1,1,118,3204,12
1,1,112,3205,6
1,1,125,3206,10
1,1,114,3207,22
1,1,83,3208,16
1,1,95,3209,13
1,1,121,3210,26
1,1,83,3211,20
1,1,85,3212,7
1,1,122,3213,27
1,1,101,3214,9
1,1,129,3215,6
1,1,101,3216,19
1,1,110,3217,21
1,1,81,3218,6
1,1,115,3219,9
1,1,117,3220,18
1,1,100,3221,26
1,1,126,3222,12
1,1,89,3223,6
1,1,92,3224,15
1,1,81,3225,2
1,1,105,3226,9
1,1,123,3227,27
1,1,81,3228,14
1,1,114,3229,23
1,1,117,3230,14
1,1,110,3231,11
1,1,98,3232,1
1,1,97,3233,20
1,1,121,3234,27
1,1,82,3235,1
1,1,89,3236,22
1,1,109,3237,18
1,1,87,3238,24
1,1,122,3239,30
1,1,116,3240,3
1,1,85,3241,16
1,1,105,3242,25
1,1,94,3243,11
1,1,97,3244,15
1,1,100,3245,7
1,1,126,3246,25
1,1,101,3247,22
1,1,99,3248,6
1,1,123,3249,25
1,1,117,3250,27
1,1,124,3251,19
1,1,104,3252,13
1,1,101,3253,14
1,1,130,3254,13
1,1,86,3255,13
1,1,84,3256,4
1,1,106,3257,7
1,1,90,3258,6
1,1,89,3259,1
1,1,80,3260,21
1,1,87,3261,22
1,1,96,3262,10
1,1,121,3263,16
1,1,95,3264,14
1,1,81,3265,19
1,1,115,3266,5
1,1,109,3267,23
1,1,93,3268,12
1,1,129,3269,2
1,1,95,3270,25
1,1,115,3271,8
1,1,98,3272,5
1,1,92,3273,6
1,1,102,3274,21
1,1,114,3275,26
1,1,121,3276,22
1,1,122,3277,13
1,1,80,3278,10
1,1,110,3279,22
1,1,88,3280,25
1,1,119,3281,17
1,1,88,3282,28
1,1,123,3283,8
1,1,96,3284,26
1,1,122,3285,9
1,1,123,3286,22
1,1,102,3287,18
1,1,90,3288,29
1,1,91,3289,8
1,1,120,3290,15
1,1,116,3291,23
1,1,81,3292,1
1,1,95,3293,20
1,1,111,3294,8
1,1,110,3295,29
1,1,116,3296,21
1,1,101,3297,3
1,1,88,3298,26
1,1,124,3299,11
1,1,88,3300,18
1,1,95,3301,22
1,1,94,3302,1
1,1,117,3303,8
1,1,113,3304,11
1,1,84,3305,15
1,1,82,3306,7
1,1,117,3307,22
1,1,119,3308,23
1,1,92,3309,23
1,1,107,3310,2
1,1,118,3311,18
1,1,84,3312,27
1,1,130,3313,4
1,1,106,3314,20
1,1,115,3315,12
1,1,109,3316,2
1,1,99,3317,10
1,1,80,3318,16
1,1,103,3319,16
1,1,92,3320,1
1,1,127,3321,8
1,1,129,3322,8
1,1,109,3323,24
1,1,84,3324,28
1,1,114,3325,24
1,1,97,3326,27
1,1,112,3327,12
1,1,84,3328,20
1,1,128,3329,16
1,1,111,3330,16
1,1,129,3331,15
1,1,88,3332,23
1,1,123,3333,9
1,1,122,3334,23
1,1,107,3335,12
1,1,109,3336,18
1,1,109,3337,9
1,1,90,3338,7
1,1,98,3339,10
1,1,89,3340,19
1,1,102,3341,28
1,1,106,3342,17
1,1,99,3343,19
1,1,114,3344,29
1,1,124,3345,18
1,1,112,3346,24
1,1,126,3347,11
1,1,99,3348,28
1,1,82,3349,1
1,1,103,3350,7
1,1,124,3351,9
1,1,101,3352,9
1,1,110,3353,17
1,1,129,3354,19
1,1,95,3355,19
1,1,130,3356,19
1,1,96,3357,9
1,1,108,3358,16
1,1,109,3359,11
1,1,84,3360,20
1,1,89,3361,6
1,1,96,3362,27
1,1,103,3363,30
1,1,113,3364,27
1,1,89,3365,21
1,1,125,3366,3
1,1,107,3367,16
1,1,98,3368,11
1,1,105,3369,6
1,1,129,3370,8
1,1,98,3371,9
1,1,125,3372,29
1,1,96,3373,9
1,1,83,3374,5
1,1,89,3375,26
1,1,108,3376,30
1,1,96,3377,13
1,1,97,3378,22
1,1,123,3379,24
1,1,119,3380,28
1,1,89,3381,21
1,1,96,3382,13
1,1,121,3383,13
1,1,117,3384,1
1,1,124,3385,30
1,1,111,3386,5
1,1,100,3387,17
1,1,120,3388,12
1,1,97,3389,17
1,1,92,3390,10
1,1,80,3391,29
1,1,100,3392,11
1,1,130,3393,24
1,1,125,3394,25
1,1,97,3395,15
1,1,110,3396,22
1,1,112,3397,14
1,1,125,3398,17
1,1,91,3399,29
1,1,102,3400,28
1,1,119,3401,1
1,1,94,3402,20
1,1,110,3403,20
1,1,91,3404,5
1,1,105,3405,13
1,1,98,3406,11
1,1,111,3407,30
1,1,108,3408,5
1,1,126,3409,29
1,1,115,3410,11
1,1,121,3411,7
1,1,101,3412,8
1,1,85,3413,8
1,1,112,3414,17
1,1,86,3415,17
1,1,126,3416,24
1,1,84,3417,17
1,1,91,3418,21
1,1,128,3419,21
1,1,99,3420,8
1,1,84,3421,9
1,1,93,3422,6
1,1,106,3423,5
1,1,85,3424,1
1,1,99,3425,6
1,1,85,3426,13
1,1,117,3427,16
1,1,117,3428,24
1,1,102,3429,8
1,1,130,3430,16
1,1,80,3431,4
1,1,89,3432,19
1,1,102,3433,21
1,1,110,3434,15
1,1,98,3435,19
1,1,94,3436,12
1,1,81,3437,29
1,1,97,3438,2
1,1,107,3439,8
1,1,82,3440,8
1,1,120,3441,7
1,1,111,3442,7
1,1,111,3443,8
1,1,117,3444,6
1,1,87,3445,23
1,1,120,3446,17
1,1,96,3447,6
1,1,85,3448,30
1,1,101,3449,5
1,1,127,3450,25
1,1,87,3451,20
1,1,114,3452,20
1,1,91,3453,5
1,1,102,3454,3
1,1,124,3455,23
1,1,108,3456,19
1,1,107,3457,27
1,1,107,3458,3
1,1,83,3459,17
1,1,88,3460,28
1,1,112,3461,7
1,1,119,3462,30
1,1,99,3463,11
1,1,111,3464,3
1,1,90,3465,18
1,1,94,3466,19
1,1,97,3467,4
1,1,88,3468,7
1,1,130,3469,2
1,1,91,3470,8
1,1,99,3471,18
1,1,82,3472,27
1,1,83,3473,8
1,1,101,3474,4
1,1,102,3475,22
1,1,114,3476,2
1,1,90,3477,5
1,1,108,3478,4
1,1,113,3479,22
1,1,98,3480,17
1,1,96,3481,6
1,1,103,3482,18
1,1,92,3483,10
1,1,101,3484,13
1,1,114,3485,17
1,1,108,3486,13
1,1,130,3487,9
1,1,103,3488,20
1,1,108,3489,9
1,1,130,3490,16
1,1,89,3491,9
1,1,80,3492,26
1,1,118,3493,15
1,1,105,3494,10
1,1,86,3495,3
1,1,91,3496,29
1,1,90,3497,26
1,1,111,3498,12
1,1,98,3499,27
1,1,113,3500,2
1,1,91,3501,9
1,1,92,3502,27
1,1,83,3503,25
1,1,103,3504,6
1,1,104,3505,3
1,1,116,3506,9
1,1,92,3507,7
1,1,126,3508,5
1,1,113,3509,2
1,1,94,3510,25
1,1,100,3511,17
1,1,125,3512,3
1,1,106,3513,10
1,1,98,3514,8
1,1,99,3515,1
1,1,97,3516,14
1,1,97,3517,28
1,1,89,3518,5
1,1,116,3519,1
1,1,88,3520,18
1,1,113,3521,14
1,1,81,3522,12
1,1,114,3523,20
1,1,105,3524,17
1,1,125,3525,22
1,1,126,3526,29
1,1,130,3527,18
1,1,82,3528,13
1,1,123,3529,29
1,1,121,3530,16
1,1,117,3531,9
1,1,85,3532,4
1,1,127,3533,7
1,1,123,3534,30
1,1,87,3535,17
1,1,109,3536,1
1,1,123,3537,7
1,1,106,3538,25
1,1,83,3539,10
1,1,86,3540,6
1,1,109,3541,13
1,1,81,3542,8
1,1,91,3543,20
1,1,117,3544,21
1,1,83,3545,21
1,1,86,3546,4
1,1,91,3547,30
1,1,81,3548,22
1,1,92,3549,5
1,1,96,3550,16
1,1,100,3551,19
1,1,89,3552,8
1,1,110,3553,16
1,1,109,3554,10
1,1,129,3555,26
1,1,83,3556,1
1,1,129,3557,22
1,1,111,3558,9
1,1,122,3559,16
1,1,97,3560,14
1,1,100,3561,16
1,1,82,3562,1
1,1,97,3563,17
1,1,129,3564,10
1,1,114,3565,29
1,1,124,3566,10
1,1,88,3567,2
1,1,93,3568,16
1,1,102,3569,16
1,1,89,3570,5
1,1,99,3571,13
1,1,115,3572,18
1,1,128,3573,8
1,1,107,3574,27
1,1,105,3575,29
1,1,83,3576,4
1,1,81,3577,12
1,1,89,3578,28
1,1,106,3579,30
1,1,127,3580,15
1,1,98,3581,12
1,1,98,3582,14
1,1,86,3583,27
1,1,117,3584,16
1,1,100,3585,9
1,1,125,3586,13
1,1,87,3587,28
1,1,128,3588,15
1,1,124,3589,27
1,1,84,3590,3
1,1,110,3591,12
1,1,126,3592,25
1,1,123,3593,20
1,1,121,3594,14
1,1,96,3595,27
1,1,127,3596,6
1,1,129,3597,4
1,1,82,3598,3
1,1,94,3599,24
1,1,117,3600,14
1,1,107,3601,12
1,1,92,3602,13
1,1,121,3603,23
1,1,101,3604,3
1,1,118,3605,28
1,1,112,3606,29
1,1,80,3607,19
1,1,104,3608,3
1,1,120,3609,11
1,1,121,3610,1
1,1,128,3611,18
1,1,101,3612,6
1,1,110,3613,10
1,1,113,3614,27
1,1,130,3615,25
1,1,121,3616,3
1,1,114,3617,22
1,1,90,3618,15
1,1,127,3619,19
1,1,90,3620,23
1,1,124,3621,11
1,1,102,3622,20
1,1,127,3623,8
1,1,95,3624,11
1,1,90,3625,27
1,1,85,3626,26
1,1,103,3627,6
1,1,125,3628,22
1,1,122,3629,22
1,1,126,3630,4
1,1,92,3631,16
1,1,81,3632,29
1,1,100,3633,25
1,1,80,3634,18
1,1,89,3635,21
1,1,99,3636,6
1,1,101,3637,14
1,1,99,3638,20
1,1,84,3639,15
1,1,127,3640,18
1,1,112,3641,16
1,1,91,3642,25
1,1,123,3643,5
1,1,126,3644,1
1,1,86,3645,1
1,1,81,3646,22
1,1,80,3647,1
1,1,125,3648,6
1,1,125,3649,3
1,1,104,3650,2
1,1,112,3651,14
1,1,89,3652,25
1,1,95,3653,18
1,1,113,3654,17
1,1,110,3655,17
1,1,82,3656,16
1,1,109,3657,15
1,1,114,3658,26
1,1,128,3659,19
1,1,112,3660,9
1,1,91,3661,14
1,1,125,3662,3
1,1,97,3663,25
1,1,100,3664,20
1,1,98,3665,16
1,1,85,3666,26
1,1,110,3667,22
1,1,94,3668,21
1,1,118,3669,18
1,1,115,3670,14
1,1,97,3671,5
1,1,124,3672,23
1,1,101,3673,15
1,1,103,3674,25
1,1,116,3675,19
1,1,117,3676,27
1,1,108,3677,29
1,1,112,3678,12
1,1,95,3679,3
1,1,103,3680,5
1,1,96,3681,4
1,1,94,3682,23
1,1,110,3683,12
1,1,103,3684,29
1,1,109,3685,12
1,1,96,3686,27
1,1,89,3687,26
1,1,108,3688,16
1,1,116,3689,19
1,1,103,3690,30
0,0,100,1,24
0,0,123,2,27
0,0,86,3,12
0,0,110,4,7
0,0,100,5,25
0,0,80,6,10
0,0,110,7,7
0,0,82,8,15
0,0,102,9,9
0,0,84,10,28
0,0,115,11,2
0,0,89,12,9
0,0,91,13,28
0,0,88,14,11
0,0,123,15,2
0,0,105,16,17
0,0,111,17,10
0,0,94,18,3
0,0,112,19,23
0,0,99,20,19
0,0,120,21,25
0,0,81,22,12
0,0,88,23,27
0,0,105,24,8
0,0,84,25,1
0,0,129,26,27
0,0,119,27,22
0,0,99,28,12
0,0,120,29,24
0,0,94,30,25
0,0,96,31,7
0,0,101,32,2
0,0,90,33,15
0,0,95,34,19
0,0,130,35,23
0,0,96,36,14
0,0,128,37,28
0,0,82,38,20
0,0,130,39,15
0,0,101,40,13
0,0,89,41,8
0,0,125,42,13
0,0,105,43,10
0,0,107,44,12
0,0,102,45,18
0,0,94,46,6
0,0,130,47,17
0,0,106,48,27
0,0,84,49,20
0,0,125,50,1
0,0,84,51,8
0,0,100,52,10
0,0,94,53,1
0,0,84,54,27
0,0,111,55,9
0,0,119,56,12
0,0,129,57,20
0,0,105,58,22
0,0,124,59,12
0,0,130,60,11
0,0,102,61,4
0,0,94,62,26
0,0,116,63,12
0,0,116,64,29
0,0,126,65,8
0,0,107,66,20
0,0,115,67,28
0,0,92,68,4
0,0,97,69,5
0,0,121,70,22
0,0,96,71,5
0,0,96,72,10
0,0,92,73,21
0,0,116,74,23
0,0,84,75,30
0,0,86,76,20
0,0,83,77,14
0,0,118,78,30
0,0,112,79,21
0,0,109,80,13
0,0,89,81,27
0,0,90,82,1
0,0,87,83,22
0,0,81,84,15
0,0,116,85,14
0,0,100,86,24
0,0,96,87,12
0,0,89,88,9
0,0,113,89,6
0,0,130,90,28
0,0,116,91,24
0,0,116,92,11
0,0,120,93,21
0,0,90,94,6
0,0,94,95,5
0,0,130,96,27
0,0,129,97,24
0,0,89,98,17
0,0,104,99,16
0,0,99,100,15
0,0,129,101,3
0,0,110,102,26
0,0,127,103,9
0,0,102,104,18
0,0,111,105,16
0,0,128,106,14
0,0,113,107,4
0,0,96,108,19
0,0,88,109,22
0,0,94,110,22
0,0,101,111,20
0,0,96,113,27
0,0,86,114,11
0,0,81,115,7
0,0,84,116,9
0,0,125,117,6
0,0,125,119,10
0,0,115,120,29
0,0,92,121,15
0,0,118,122,12
0,0,96,123,5
0,0,81,124,26
0,0,124,125,1
0,0,87,126,6
0,0,100,127,21
0,0,95,128,8
0,0,82,129,13
0,0,125,130,5
0,0,91,131,1
0,0,96,132,30
0,0,98,133,14
0,0,106,134,17
0,0,101,135,11
0,0,89,136,1
0,0,129,137,17
0,0,121,139,6
0,0,97,140,19
0,0,80,141,11
0,0,114,142,11
0,0,95,143,28
0,0,100,144,16
0,0,96,145,18
0,0,116,146,30
0,0,128,147,7
0,0,110,148,5
0,0,88,149,22
0,0,85,150,2
0,0,123,151,16
0,0,103,152,27
0,0,130,153,24
0,0,88,154,10
0,0,129,155,12
0,0,98,156,25
0,0,118,157,11
0,0,85,158,29
0,0,120,159,5
0,0,111,160,24
0,0,80,161,24
0,0,104,162,24
0,0,82,163,30
0,0,101,164,18
0,0,109,165,11
0,0,108,166,13
0,0,85,167,30
0,0,122,168,23
0,0,96,169,28
0,0,86,170,5
0,0,119,171,5
0,0,87,172,11
0,0,95,173,12
0,0,112,174,2
0,0,101,175,1
0,0,118,176,6
0,0,113,177,23
0,0,83,178,7
0,0,100,179,23
0,0,80,180,24
0,0,98,181,7
0,0,106,182,29
0,0,100,183,1
0,0,102,184,12
0,0,130,186,22
0,0,111,187,23
0,0,125,188,14
0,0,113,189,15
0,0,105,190,27
0,0,90,191,4
0,0,118,192,27
0,0,104,193,24
0,0,97,195,24
0,0,89,196,10
0,0,113,197,21
0,0,80,198,23
0,0,99,199,30
0,0,105,200,21
0,0,86,201,14
0,0,96,202,17
0,0,92,203,14
0,0,109,204,8
0,0,83,205,14
0,0,117,206,24
0,0,87,207,4
0,0,94,208,28
0,0,119,209,16
0,0,99,210,25
0,0,82,211,19
0,0,117,212,19
0,0,126,213,13
0,0,105,214,13
0,0,117,215,1
0,0,118,216,24
0,0,127,217,12
0,0,113,218,8
0,0,99,219,6
0,0,122,220,8
0,0,87,221,27
0,0,104,222,9
0,0,106,223,15
0,0,82,224,29
0,0,122,225,11
0,0,89,226,21
0,0,80,227,8
0,0,108,228,3
0,0,117,229,16
0,0,129,230,16
0,0,84,231,25
0,0,121,233,8
0,0,119,234,7
0,0,121,235,22
0,0,122,236,13
0,0,118,237,17
0,0,98,238,25
0,0,81,239,11
