id,minutesPerGame,pointsPerGame,reboundsPerGame,assistsPerGame,blocksPerGame,stealsPerGame,turnoverPerGame,foulsPerGame,fieldGoalsPercentage,threePointsPercentage,freeThrowsPercentage,efficiencyRating,winShares,defensiveWinShares,usageRate,season,partOf
76051,20.86644058,44.09761736,4.32568296,9.288835543,4.752978936,2.252695149,4.860008787,1.298973372,0.648658378,0.307308089,0.835897571,11,66,98,31,2,279
76052,9.124248808,19.84683583,11.37269698,5.547523459,3.369357153,4.693640455,1.195373144,3.517032987,0.576664282,0.566371785,0.954370096,28,55,29,38,2,280
76053,22.39352898,22.40374709,0.966692397,1.072548427,3.660025636,3.09272016,0.061566705,1.520331789,0.544260953,0.585397144,0.704270633,88,37,39,47,2,281
76054,25.83431973,26.13772702,1.196278384,11.67380402,2.862789548,3.817805085,0.22739153,4.940070615,0.783781444,0.372877295,0.744252628,100,20,73,8,2,282
76055,28.00958159,48.42056592,13.98878608,4.898466466,4.310761982,3.055181315,4.543451364,0.766362606,0.836787604,0.586903341,0.919368264,41,15,68,19,2,283
76056,38.18990153,12.15372232,9.605949532,7.157804803,1.224875664,4.50687315,1.002383015,3.792911686,0.525758814,0.587966063,0.977979736,2,84,76,40,2,284
76057,26.54680999,19.21360747,1.340819453,4.201277454,0.447115544,3.956164172,4.725274879,2.501594526,0.501433945,0.301267936,0.923546104,95,65,27,34,2,285
76058,16.66203124,24.75840668,10.164926,13.69374612,2.912637685,0.330403892,4.529026258,4.064391536,0.896422816,0.373336353,0.919554222,36,87,57,43,2,286
76059,29.12975483,24.83130558,5.947566832,9.526040642,3.696753153,3.802145241,4.202234065,4.396581555,0.78094869,0.361281833,0.789871375,47,75,21,62,2,287
76060,21.73625553,33.59108936,2.595334852,12.25996801,3.144762074,4.108399466,1.439612068,2.756457198,0.497128417,0.327302896,0.799966514,45,30,78,55,2,288
76061,11.18163172,6.260127522,13.39758594,5.119656573,0.154032172,4.207196456,4.771841483,0.209671627,0.841284613,0.360769509,0.933124094,1,12,11,2,2,289
76062,0.77850245,24.0640035,3.891013434,10.46169643,4.092847707,4.683108691,0.881158961,0.951115066,0.770448413,0.357628501,0.770054161,92,89,14,58,2,290
76063,24.63683786,10.41689707,11.49727766,13.62120886,1.306832881,1.08206723,2.579283903,2.999959949,0.440546704,0.351589809,0.901936361,38,72,57,36,2,291
76064,29.76226903,32.53607984,8.569274658,14.14620269,4.79906379,4.464759527,4.728240716,1.592398876,0.782414102,0.391300176,0.870078633,13,83,62,85,2,292
76065,47.79844205,4.036750225,6.498326102,10.8353046,3.737746239,1.427158147,3.553529455,2.440523105,0.60675488,0.350416918,0.776196056,2,76,32,85,2,293
76066,22.97181181,37.02645643,2.997317908,11.25530685,3.163368196,3.033867149,2.268194393,2.965897145,0.522767299,0.309159001,0.86774449,87,8,75,68,2,294
76067,31.12635877,21.12665581,0.021302574,3.61716952,3.272529872,1.061811785,0.487470715,0.232173395,0.610504506,0.55063318,0.992786205,38,100,6,24,2,295
76068,41.23338272,17.69154233,0.106716971,7.460418542,1.707885929,3.186013227,4.653966925,3.536433211,0.779169345,0.357631041,0.949796782,62,95,1,13,2,296
76069,10.79625086,41.44007655,9.802759789,6.89357218,3.97209095,4.619325072,2.552165447,0.234570631,0.542664374,0.581831853,0.720389645,66,26,77,76,2,297
76070,34.61129661,13.129944,13.67094098,14.95479103,3.95373628,0.106746671,4.762418806,3.984244811,0.802101215,0.37763596,0.730456871,7,79,51,99,2,298
76071,38.83616821,11.27705878,14.32625089,1.29786357,4.779093649,1.39596501,0.483905317,4.142740732,0.653663499,0.316675693,0.860695674,71,11,83,87,2,299
76072,16.78288368,1.393874325,1.548090788,4.137121752,4.615823962,1.102290968,1.742368953,0.601561995,0.633472132,0.334964945,0.722981051,8,31,84,79,2,300
76073,38.83554952,10.63077133,1.176963961,7.799390515,2.436657136,0.756298884,1.890726449,1.10658533,0.416673834,0.337010473,0.799498231,23,99,35,2,2,301
76074,8.082906702,18.63094061,1.548013789,4.061836108,3.954704811,0.849917021,4.098805244,0.966491223,0.404959021,0.411871894,0.962885993,22,33,83,89,2,302
76075,7.025271059,46.91447834,11.03131735,6.694575115,1.954959335,3.656557028,4.093508742,3.972157061,0.626571133,0.418041815,0.979884929,27,65,36,8,2,303
76076,43.26089378,22.79982363,10.97095597,9.43525181,0.275821578,3.910089189,1.506808146,3.659214319,0.463451855,0.534415634,0.871450064,85,90,81,29,2,304
76077,20.76484064,2.762880041,6.11072589,9.553954935,1.918732629,1.868710923,4.879345012,3.304221583,0.45041881,0.487287706,0.880843358,28,43,36,46,2,305
76078,23.52672007,14.44462013,4.313229104,10.01044328,1.802916716,1.536970394,2.286396533,1.734964175,0.4624765,0.540336502,0.911948194,88,92,12,40,2,306
76079,23.29671898,30.13154477,14.96977123,0.547662868,0.344885068,1.746934755,1.610724777,2.56661617,0.57876363,0.300523759,0.816906227,85,48,37,26,2,307
76080,24.10879795,43.38882786,8.240602586,9.615644093,2.488979721,2.130411211,2.890191135,4.709461611,0.475252203,0.544159402,0.765334333,84,92,53,17,2,308
76081,25.92877349,43.92338293,0.098140653,1.015072927,4.761608346,3.001892027,3.460372949,1.273562253,0.859115142,0.542172097,0.933586883,37,93,40,93,2,309
76082,30.10070857,29.83574656,0.373532872,3.808500498,3.960965488,3.267368141,3.88458228,4.355780139,0.460812838,0.344374783,0.795045392,56,38,35,45,2,310
76083,6.140028471,22.76421443,6.381735684,3.438435958,1.537370506,3.638619111,2.000159405,4.146529326,0.733654827,0.571412044,0.752914775,55,70,47,7,2,311
76084,31.95543416,0.242398498,6.808797595,3.991509241,2.979501087,3.323334087,4.12019221,0.995250827,0.838540046,0.387287891,0.721525898,60,69,61,43,2,312
76085,26.47712261,34.5981685,0.162393187,8.213989239,2.103046792,1.773448311,1.146077283,2.264324104,0.756940163,0.442381918,0.992477028,37,61,54,87,2,313
76086,21.89392836,8.486661866,3.387935907,8.108923035,4.652279556,2.898317217,4.453048848,1.304634565,0.588475328,0.595288751,0.959604464,28,24,65,49,2,314
76087,1.894364637,12.18260313,12.19028506,2.939159134,3.799366085,0.515674328,2.256177429,3.77860279,0.89299569,0.369145278,0.935851778,82,12,4,45,2,315
76088,21.74595176,18.60131365,5.114481959,12.25642388,4.863284061,3.863604617,0.099760763,3.90160046,0.533123475,0.35977956,0.777376433,35,42,13,63,2,316
76089,28.04537421,3.202172494,1.132142274,4.625119609,0.743550865,4.715487356,0.117934658,3.478567385,0.477227958,0.333593717,0.857617161,65,71,54,89,2,317
76090,42.01962574,49.16023291,10.24531513,14.08678251,1.073535468,3.480461346,3.240354288,3.5843095,0.732687236,0.587825923,0.976894897,97,21,58,33,2,318
76091,31.72208488,9.944079575,7.179458965,2.816818912,0.857510765,0.256272832,3.936831809,0.61494639,0.718662995,0.394060724,0.924230471,71,71,38,71,2,319
76092,19.89936906,35.62178582,13.29543699,14.1218752,4.840098318,1.907154585,3.251157535,0.485136421,0.653471548,0.567500891,0.893389065,29,77,43,78,2,320
76093,7.834842605,6.470738791,14.18326511,9.219403536,2.487608185,3.013757246,0.629884004,1.911653763,0.494954364,0.562258413,0.865278196,18,32,5,31,2,321
76094,26.03108838,36.52922704,13.37916977,7.921629933,3.172778819,2.248529636,0.471454689,1.87747834,0.626093871,0.339118877,0.992301592,90,25,12,82,2,322
76095,43.77272587,16.62577623,5.10138428,0.346888623,0.667989475,0.698997319,3.486039829,3.795557575,0.448993848,0.385461152,0.775216776,68,75,63,89,2,323
76096,1.585453539,22.95050494,12.71336258,1.504375076,3.544067391,3.416236999,1.518615112,3.218899783,0.5112868,0.400252571,0.774144177,82,23,85,81,2,324
76097,32.34362307,48.45831784,8.061973641,9.931411035,3.349118336,4.289273946,4.736574486,4.058895895,0.832404574,0.353507185,0.71395689,72,100,12,5,2,325
76098,4.971791756,43.34772799,8.934039816,7.032177407,4.257120633,0.250018272,4.825252008,3.804909272,0.6908015,0.398579021,0.786853394,52,40,47,94,2,326
76099,7.198135794,42.45919013,4.125900274,10.60954193,1.344052628,4.812800732,4.500076469,0.878357205,0.483502839,0.435430614,0.72008055,30,58,93,23,2,327
76100,16.86466465,12.95107141,0.744959341,9.098037051,2.792272418,0.289147781,3.371651938,4.387632408,0.84414631,0.313688128,0.752852221,65,82,88,72,2,328
76101,11.29242312,27.95629668,3.018478002,2.610346654,0.884292719,4.095662766,0.304522783,0.00541747,0.608165774,0.548648822,0.853374139,58,34,93,68,2,329
76102,21.46501245,11.13851748,3.432037274,12.7729435,3.954471801,0.562767463,2.194508869,1.427001318,0.859286776,0.334178105,0.91532315,89,71,3,6,2,330
76103,46.27985698,31.50706793,11.20947367,14.12605488,4.664459931,1.030829749,4.098321513,2.512676376,0.811881609,0.302062513,0.955717494,11,19,63,85,2,331
76104,2.329989296,9.867376219,11.44588107,10.92270547,3.154462958,4.163958225,1.095584289,3.19965415,0.621635841,0.364417376,0.852250626,5,84,65,7,2,332
76105,37.98000647,49.98824601,13.31280457,3.871762843,0.202430993,1.096445122,3.398471019,4.486039314,0.684837992,0.396130451,0.971608632,82,70,50,73,2,333
76106,31.24853165,0.723994254,4.426595515,7.869625257,1.701104606,2.507268516,3.490078718,4.152401919,0.83440061,0.554656234,0.744132602,88,63,84,97,2,334
76107,10.72553124,20.67230957,8.623587979,2.023071374,3.327392107,0.185244926,0.119082188,0.453410202,0.704337187,0.386675613,0.827665299,4,51,59,100,2,335
76108,28.63370326,33.93794157,0.680392967,13.90803777,2.873088143,0.17431493,2.207187364,4.261018019,0.763668157,0.436098313,0.838593891,70,45,40,56,2,336
76109,41.86934162,26.44981679,5.720911539,11.48197378,1.459179328,3.803970319,0.479525653,3.797042824,0.514309618,0.349567344,0.831394666,33,4,81,6,2,337
76110,23.90944018,42.65473218,1.215971216,14.89885749,2.688930516,3.326366154,2.452608737,4.648235512,0.490552529,0.479046487,0.845337455,49,51,91,35,2,338
76111,17.9918299,23.14666635,3.969117622,12.97536527,0.863573764,4.537154926,2.121305994,2.303148628,0.587239695,0.318159212,0.803151375,13,95,96,36,2,339
76112,7.978474925,47.51671759,14.9747174,6.019336302,1.30110277,0.903149369,0.268071494,4.68833942,0.771494805,0.495966552,0.726738141,24,9,93,59,2,340
76113,46.71010724,40.79883265,3.343811418,3.775085609,3.968605018,1.030106567,0.874773126,2.335261852,0.577004393,0.42496335,0.736770047,6,82,33,63,2,341
76114,37.19684269,14.0866935,13.04584396,13.23297478,2.579551554,1.262968578,4.255557338,1.151168175,0.570088146,0.550051675,0.837121947,35,91,59,32,2,342
76115,26.46254035,48.23005385,9.155040302,8.388488372,0.625793576,1.159373825,0.752030397,1.551483133,0.875351093,0.43601319,0.713495374,89,61,40,72,2,343
76116,23.68799614,16.96077024,3.359828951,10.80737394,2.877510442,2.792110984,1.750250673,4.73318024,0.58841227,0.573709194,0.885408051,64,100,74,12,2,344
76117,36.09980589,2.904428943,6.472195924,14.28979699,2.794502437,1.155222727,0.321688671,4.294702287,0.877013342,0.369179307,0.933982209,40,7,42,78,2,345
76118,29.43561017,25.14738832,11.43033174,10.16605497,0.995180571,3.891827389,0.247705112,4.077784198,0.744533364,0.344141732,0.728593193,85,94,35,35,2,346
76119,16.3036771,41.89835588,12.02729248,4.386374514,4.174158352,4.644267362,1.671502422,1.251721844,0.627273224,0.596457819,0.95027102,84,100,40,57,2,347
76120,43.42261887,24.04041872,9.354822799,3.051276567,4.671464394,4.556689816,1.21658125,4.868106224,0.804363424,0.363685998,0.781774166,32,93,19,28,2,348
76121,18.80445095,3.953338281,12.47730599,0.474210142,4.650275034,2.122508814,2.297850465,1.32589803,0.532193131,0.368302684,0.74456471,99,11,56,9,2,349
76122,24.04644357,10.94458825,7.215819764,6.764812885,3.25307569,2.324475747,4.253728533,3.399101193,0.440198497,0.585180235,0.706510199,70,57,83,51,2,350
76123,19.13685806,19.14638405,11.24278104,2.994043076,0.715845845,3.717947151,2.315916235,4.909246713,0.60510571,0.567972097,0.878036733,37,90,64,44,2,351
76124,10.22775639,28.38778559,13.26177059,1.229471383,1.50507933,0.381366343,1.912146565,0.602789628,0.659591264,0.499181882,0.889516901,36,52,46,93,2,352
76125,41.18958047,41.51496527,5.504992519,7.83799563,1.739740697,0.292203441,0.205699677,4.507507371,0.854151313,0.327646648,0.747946235,1,74,75,53,2,353
76126,41.33772704,24.35546302,14.45491479,10.41582548,0.832175953,1.80625173,1.681171274,4.935049577,0.645436544,0.331209628,0.937869263,41,34,74,93,2,354
76127,19.20719996,16.06952652,10.10797222,13.43623906,0.877429363,0.397379898,2.96404981,4.731089881,0.536769587,0.479454435,0.740337049,23,1,87,31,2,355
76128,33.85319704,25.42894011,1.8678555,4.26829964,0.847872244,2.898910903,4.102183411,3.680263754,0.424377412,0.55308189,0.832868602,37,19,75,4,2,356
76129,22.41822118,27.4143791,2.682154283,10.63482143,3.743088141,2.377295946,0.070580318,4.828953357,0.436802291,0.551463854,0.978221003,25,33,63,63,2,357
76130,5.849833516,29.07303492,4.804915661,6.362418395,4.343083405,4.97670449,0.527538197,1.669044078,0.612609795,0.466645871,0.879770029,61,83,73,85,2,358
76131,4.476879985,16.73877157,10.44989956,7.514947158,4.642788347,3.042381846,2.820942938,3.958803423,0.431618053,0.377408316,0.845307594,49,12,6,26,2,359
76132,31.29998095,1.180552924,1.52216172,14.57758497,2.686978184,1.279271855,2.280031347,4.999518285,0.551634373,0.476799782,0.754045229,94,72,93,68,2,360
76133,2.554715145,0.795229162,4.637753862,1.781730948,4.565323644,0.162811122,0.230711586,0.373799714,0.50411552,0.388147135,0.923057736,8,64,4,76,2,361
76134,8.116073836,10.38011709,3.038298414,1.099623143,4.269922578,0.567671846,4.365549464,1.961876556,0.563246398,0.48674584,0.966655813,56,40,78,73,2,362
76135,18.30516409,13.79696379,0.064239475,8.94639522,4.024840757,2.275541889,4.980684391,4.023749413,0.833468213,0.311395764,0.851528062,12,76,92,64,2,363
76136,18.63424799,14.82095421,3.121693988,4.319253864,2.667986274,4.12094954,0.42889363,3.935310207,0.618531013,0.394295662,0.926710699,14,89,14,65,2,364
76137,6.623186731,25.70839286,1.462166773,4.764854673,0.814182093,0.021279311,4.017146695,2.231238865,0.528668134,0.357415016,0.753998263,2,32,89,81,2,365
76138,14.78441579,33.56730017,12.61777227,8.981360281,3.449780516,4.126751696,4.487856525,3.371462523,0.736227114,0.419955512,0.850071247,55,81,60,7,2,366
76139,0.232603712,9.066094786,3.108847615,8.942546809,1.879828922,2.274747891,3.953272528,3.370823051,0.585316026,0.369864327,0.941652289,32,33,99,47,2,367
76140,39.67472639,8.040616683,0.416715824,14.27169849,2.316016616,2.024888152,4.663574158,1.474733749,0.857179576,0.357769653,0.773729292,66,43,7,33,2,368
76141,9.083035806,9.121024655,8.544451455,11.30963735,4.753681082,4.527858623,2.970341596,2.773041795,0.48909317,0.57216668,0.880915421,78,78,63,18,2,369
76142,47.50905398,6.790220392,5.124602914,2.223485393,1.563364,1.042396631,0.429869095,0.031503133,0.645035181,0.384207985,0.98528076,88,69,51,39,2,370
76143,22.21778911,45.25939108,12.8692781,12.41318222,2.162108879,4.348093889,4.472320443,4.049671102,0.443656637,0.389420199,0.92325071,90,88,20,11,2,371
76144,19.23640629,14.89370906,7.39154419,8.16910921,1.768737811,3.101973606,4.670073933,2.791257324,0.681463623,0.468528237,0.866772762,47,69,62,15,2,372
76145,40.02555321,37.18618509,8.944627252,3.686710164,1.566548464,3.113016503,1.173200166,1.714251496,0.738580124,0.339471011,0.961247697,70,24,60,70,2,373
76146,14.62600213,47.78940038,12.38725864,1.932214683,2.548383923,0.934760103,3.291020222,4.883434001,0.855780814,0.445514221,0.915368752,36,90,35,57,2,374
76147,26.96236476,23.62914444,11.56751468,1.628944042,3.042446804,4.446867931,1.237016578,1.016820956,0.791699831,0.390022643,0.789362596,68,4,21,59,2,375
76148,37.35620588,9.554715021,0.141551041,14.10353908,4.471263618,4.069966836,2.678894399,4.546002454,0.491239974,0.414020172,0.993322348,47,85,27,14,2,376
76149,8.106244364,26.48265637,11.53102881,6.856792751,2.008335505,0.553051799,0.186265718,3.85679941,0.416009238,0.340730222,0.787729419,37,48,79,58,2,377
76150,40.85470044,19.45667503,2.990333949,14.92035516,2.024319547,0.756722004,2.356475773,1.507840224,0.469600621,0.457314036,0.704364209,30,18,55,71,2,378
76151,15.37108363,35.29967853,1.04465357,12.27751372,2.996808196,1.973042925,2.701250899,1.210964671,0.407378861,0.324395509,0.969544926,42,88,67,15,2,379
76152,18.86367549,46.96383128,10.35967119,10.23118795,1.698319824,2.579462739,0.816346627,0.825473096,0.421007325,0.309904057,0.740412489,50,89,22,39,2,380
76153,27.41520039,37.34780052,4.420027027,7.07592607,0.408676898,1.828394078,3.065782941,4.66148097,0.58657684,0.508919512,0.703635808,52,10,66,44,2,381
76154,18.85244676,40.98289192,7.316619016,8.829926452,3.692864892,0.740546096,1.974607855,3.04032958,0.423657957,0.43079089,0.860241875,76,33,38,82,2,382
76155,16.17995399,39.55248949,11.48812384,3.328629166,3.199710257,3.738236521,0.372924124,0.591402946,0.761584421,0.577404002,0.909437999,53,4,72,69,2,383
76156,3.724890989,16.99279003,4.991906051,11.58953767,2.485162287,0.628461453,0.767007041,2.202022171,0.638423331,0.569318102,0.986854089,100,40,97,9,2,384
76157,13.44686287,32.02199421,13.582849,6.75587182,3.756249136,1.325683528,4.273570505,3.04565642,0.864177028,0.532228759,0.866723329,87,37,45,94,2,385
76158,33.06120821,25.30989585,14.75116037,8.471652392,2.840843051,4.412583428,1.230679219,4.980856583,0.54257135,0.387901182,0.993072187,42,7,56,11,2,386
76159,16.16238492,39.84408029,0.061826884,9.390317559,3.159882049,0.308602597,1.897856923,2.286795728,0.715986799,0.573717799,0.732958984,80,59,82,75,2,387
76160,16.81459556,2.258377898,12.09708072,12.89010228,4.997381785,2.987038428,2.972513741,0.533737507,0.802749663,0.321712258,0.819499183,42,17,36,31,2,388
76161,42.84526122,44.49323999,12.91249058,3.491915232,4.588695318,1.12844076,4.197204013,3.052697231,0.461115282,0.564917512,0.893358425,32,15,54,8,2,389
76162,38.17262739,21.93155044,1.28989555,1.356177102,3.336095112,0.132726362,4.770899963,2.827374972,0.704722058,0.491478605,0.93025701,54,2,29,16,2,390
76163,17.77881958,26.93159026,8.818643605,8.474125668,2.939588016,2.147319271,3.841305573,1.566040224,0.472800592,0.391380998,0.991294636,52,56,49,49,2,391
76164,41.99614195,1.383870042,5.013369918,11.6768524,4.667905564,0.134756001,1.722878351,3.494008986,0.685063115,0.341433459,0.737619612,99,69,3,40,2,392
76165,43.80177659,44.5425042,1.82700538,10.5768713,2.511335979,4.466148396,4.069427018,3.698132516,0.840637284,0.363523741,0.996097883,9,74,85,80,2,393
76166,0.503574687,48.85719507,6.371630122,0.254053913,3.563404203,1.412156979,2.127226431,1.410200762,0.791242297,0.387225047,0.908059397,78,54,73,65,2,394
76167,41.46998412,49.49819204,4.574008891,4.719884399,3.714760637,4.515198728,4.629032137,1.298789253,0.658488061,0.353946001,0.88289089,39,100,83,91,2,395
76168,35.16743571,46.82871581,11.2333329,2.468686057,0.181054678,1.870396615,3.3770003,4.379770205,0.638734308,0.458496442,0.764946313,6,59,98,30,2,396
76169,32.5362498,13.56578782,6.063227376,8.440827592,1.626338544,3.650066659,3.823206225,4.305003289,0.782201217,0.538297264,0.704307251,5,20,65,78,2,397
76170,23.97036744,21.94643274,3.610934057,7.756652522,3.38754125,1.339766871,0.63251664,1.76809338,0.445238676,0.507275075,0.801788453,66,58,23,15,2,398
76171,15.16299516,4.696043232,4.938714291,10.16481771,3.888495864,2.326858437,4.678826427,4.213573773,0.6139342,0.39108224,0.720883248,20,52,52,14,2,399
76172,0.476565189,29.89481802,13.76558314,5.08352894,2.910698465,1.402419421,3.153879069,0.948204106,0.726990076,0.473618117,0.839799422,80,29,85,85,2,400
76173,47.12182051,48.91515835,4.325766749,14.02026683,3.889043514,1.86373453,1.844940404,1.019817587,0.550556702,0.470655647,0.828828648,1,57,15,94,2,401
76174,47.46250329,33.30754545,13.92398173,12.93067529,0.895893494,3.271643416,0.395302961,3.561036245,0.777162651,0.326962468,0.816913999,83,20,73,52,2,402
76175,4.265560855,12.17323377,11.24953074,4.521278947,4.26963746,3.891555966,4.966877182,3.598578866,0.845499335,0.315268487,0.980181596,83,66,77,23,2,403
76176,36.08586656,14.0093994,12.02488442,8.310205933,3.769506711,3.838418192,2.758693348,1.311005092,0.674051212,0.418361789,0.871480436,40,37,41,57,2,404
76177,26.51915137,1.215643207,9.98425612,1.180971054,1.597435216,3.622247451,0.490861525,4.107443872,0.523806666,0.312861581,0.731714262,6,17,59,75,2,405
76178,6.319170836,49.958845,4.380057345,12.83640503,2.796863107,0.48160477,1.106211154,4.476215408,0.400606475,0.488995449,0.798614806,77,98,21,33,2,406
76179,9.960444969,30.97631772,5.311873661,5.298253901,1.640354788,0.006568029,3.810969625,0.825951495,0.860871997,0.436034249,0.781300104,59,78,73,80,2,407
76180,35.540386,6.019549172,13.91263042,8.071531085,0.106051077,2.251357576,3.998364084,1.093251689,0.475087046,0.395896026,0.903623884,1,30,81,6,2,408
76181,22.78232555,10.94690722,7.537550238,10.3413149,1.271320313,1.169206618,0.903900935,1.121553545,0.5494122,0.520899424,0.922862521,69,88,31,31,2,409
76182,23.17266098,6.973182027,11.71665313,0.374550077,3.857227662,3.354772563,4.640153159,4.401221684,0.559656453,0.451729969,0.84472196,49,92,58,38,2,410
76183,44.41218265,34.1086758,9.5561561,1.154029914,3.673300797,0.672806132,3.14563245,3.472161768,0.625917623,0.377700212,0.730422036,60,100,46,58,2,411
76184,6.125570211,19.47134559,9.326467142,11.77937902,0.422271149,4.072416197,2.594758232,2.226418446,0.468557097,0.348333687,0.798090823,1,57,21,31,2,412
76185,25.23277203,16.83740136,14.99885436,5.678754777,1.980829667,1.242496178,4.302154756,2.319598255,0.659595873,0.315086763,0.730537722,83,2,84,84,2,413
76186,39.86247081,21.20577684,14.20996785,3.022596119,3.60583757,2.5720562,2.152536041,1.743053768,0.605736903,0.395918759,0.735565497,88,71,15,71,2,414
76187,30.79664085,48.2442709,0.492715566,0.568881827,2.175203399,1.504326657,3.345753288,4.187718674,0.74546625,0.397525383,0.702311413,6,90,65,65,2,415
76188,33.06765439,9.31601383,6.27465946,14.81516833,0.16394248,3.002867619,1.501462681,3.292006821,0.852567952,0.356636059,0.779769503,53,83,84,30,2,416
76189,24.56148746,12.1282217,2.651618997,8.227877643,2.52679747,0.012724873,2.692613455,2.675823139,0.686147889,0.583127246,0.887181146,64,70,14,15,2,417
76190,2.778912879,45.08347504,11.91360848,10.84126153,4.97799948,0.129449105,0.468670381,1.444519476,0.805866682,0.376030663,0.968656707,78,45,33,21,2,418
76191,39.34965361,28.31864628,1.88858938,11.90962902,2.146973999,4.157091885,2.923654514,0.671348411,0.62057709,0.417501065,0.983953382,3,80,51,79,2,419
76192,7.259027808,22.7437201,0.098640668,10.61698238,3.475988571,0.255080116,4.123903431,0.189793965,0.702550548,0.558053847,0.822101988,41,66,40,94,2,420
76193,15.57364122,0.376903014,12.40560737,1.051345178,3.117112681,2.710721144,1.186503245,3.141002993,0.87583775,0.366053854,0.755134733,79,18,61,20,2,421
76194,20.17320382,41.89064986,11.94509021,11.03052083,0.843601681,1.822868086,3.722938046,2.678093427,0.662378348,0.459153643,0.817756286,39,36,67,41,2,422
76195,38.9169612,30.02185582,7.444614903,6.229688042,1.255870062,3.962233801,0.641618046,4.199278408,0.843609152,0.325965061,0.934694324,45,74,30,26,2,423
76196,5.949506065,40.54803198,0.988877884,1.359721213,4.61140225,4.417883755,1.08333804,1.357760621,0.824734786,0.432842432,0.735652822,94,53,66,21,2,424
76197,31.12989963,27.93928023,4.266618993,6.934642089,1.590732015,0.052966263,3.067960253,3.001245475,0.771090723,0.318636077,0.818051219,6,69,23,90,2,425
76198,46.66227348,19.9649416,5.790500589,8.118635294,0.899987826,3.118830855,3.031090281,4.639394706,0.80364387,0.521738761,0.840124333,27,12,72,54,2,426
76199,38.50132733,5.124775732,1.02494862,10.44455834,3.990428766,4.909616846,2.453709262,1.691801335,0.827290201,0.438358025,0.802147336,23,46,95,38,2,427
76200,3.930566677,25.2222853,13.3512808,0.907402943,1.405924673,3.009974724,2.233763602,2.662252448,0.668028868,0.479809951,0.765071472,53,27,35,44,2,428
76201,43.39793873,12.87680297,4.577135202,1.406361507,2.673303509,4.416585975,1.532474353,4.748062427,0.823991425,0.42165244,0.915260621,65,37,27,56,2,429
76202,7.666709565,18.64373694,13.49490975,11.34126868,3.222939964,2.520953212,3.916193495,0.701935225,0.403520768,0.355693262,0.77618814,80,48,47,88,2,430
76203,17.42758087,5.725113996,11.99310433,12.78449859,1.383002377,2.452535835,2.903992293,0.020165176,0.76235251,0.401320016,0.811400596,22,6,49,89,2,431
76204,20.5149588,36.16850037,5.126377513,1.703289184,0.077999033,1.994391176,1.99121332,0.870056585,0.614626937,0.424562819,0.767969534,51,5,74,89,2,432
76205,34.61970979,42.24121728,9.462048569,1.054301967,1.873245361,0.255101259,4.249532239,3.331404542,0.64691326,0.461756074,0.83411076,81,17,36,51,2,433
76206,26.10664754,14.33694693,6.981573459,6.934624991,1.712347718,0.072974086,2.113087562,1.044849558,0.521577318,0.567755001,0.912935773,88,79,75,25,2,434
76207,43.48574793,1.33098135,3.315349154,11.65059187,4.885462936,2.317817615,2.449263584,2.036131196,0.582218667,0.337132989,0.808684544,40,77,19,24,2,435
76208,9.192622553,1.324535823,8.428448842,1.141233564,3.573531906,4.944519373,0.856466825,0.529392273,0.454474289,0.458770305,0.857177465,82,60,31,42,2,436
76209,27.13285443,21.06477995,3.382455144,6.3819873,4.382724962,3.375640018,1.019687868,0.862040324,0.859940669,0.444756581,0.852342229,91,86,53,86,2,437
76210,1.898640149,37.22669774,3.191198851,0.050757779,1.878757046,3.184640702,0.294942123,4.038013913,0.772407668,0.377992604,0.721654374,54,94,36,61,2,438
76211,16.94124394,36.13480201,0.106876058,7.460944805,0.492860353,0.777736658,2.56531091,3.923340925,0.865446703,0.53521477,0.971453746,19,80,58,36,2,439
76212,31.43144368,20.27693891,10.16487043,7.332791588,4.180423797,0.528103445,2.360722995,3.371398921,0.655802016,0.400113989,0.777117395,64,93,21,69,2,440
76213,33.83122574,42.10247428,11.45246028,11.67702111,3.844744107,1.865923759,0.581914471,0.984742544,0.455253725,0.374934984,0.944549342,87,55,1,14,2,441
76214,36.16942337,39.80286034,4.383712844,11.39439042,3.34470858,2.510633413,0.338789004,0.747918858,0.651961909,0.525927499,0.956360981,9,22,90,80,2,442
76215,47.08973233,17.32715286,3.640578818,14.5850143,2.642552768,0.967025193,3.162970499,0.981753618,0.514966446,0.574833989,0.982145612,59,61,21,2,2,443
76216,34.53180758,27.20354465,10.95473201,4.745550607,0.784725356,4.981134011,0.435852592,0.785289669,0.667315928,0.583179717,0.930257819,17,46,54,30,2,444
76217,43.71646885,24.15216169,6.447842236,0.658550032,0.462717097,4.801919476,2.763608582,0.898319105,0.743139441,0.303885867,0.932345752,52,22,25,24,2,445
76218,18.16357998,19.77364929,13.4131847,7.73958062,2.185173186,3.601805174,1.857246066,1.548569635,0.520810937,0.495930322,0.963384094,90,98,45,72,2,446
76219,20.65900412,18.79849836,0.693755709,13.99013833,1.064632549,0.881977373,3.450768285,4.150870701,0.722736678,0.434754524,0.928366245,62,65,27,94,2,447
76220,45.36739516,7.988019643,13.63353272,11.27117211,4.56878079,2.22898034,3.893024,0.274981687,0.663154848,0.451445364,0.998954025,12,43,84,72,2,448
76221,34.30379329,24.69828468,10.14388298,13.35345012,0.412163901,4.690476811,1.953386303,0.140632016,0.4556139,0.533726945,0.802170226,30,22,51,27,2,449
